╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧┤_╡╪д@╡є1~30╕╣,13.96,░╙,,,10403,дgжa1л╪кл1иожь0,д╗╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1020901,125.80000000000001,3,2,2,ж│,ж│,5930000,47138,,0.0,0,,RPQNMLTKMHKFFGE68CA
║Xдs░╧,й╨жa(дgжa+л╪кл),░к╢пел║Xдs░╧й╡енд@╕Ї591л╤53з╦1~30╕╣,101.0,жэ,,,10401,дgжa2л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0731207,71.6,3,1,2,ж│,╡L,2450000,34218,,0.0,0,,RPSNMLOLLHKFFHE48CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е_йўдG╡є31~60╕╣,20.89,жэ,,,10402,дgжa1л╪кл1иожь1,дQдн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1040103,153.28,4,2,2,ж│,ж│,6380000,41623,йY╣Dенн▒,26.03,0,,RPVNMLLKMHKFFGE38CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е_йўдG╡є61~90╕╣,14.12,жэ,,,10310,дgжa1л╪кл1иожь1,дQдT╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1040103,103.42,2,1,1,ж│,ж│,4800000,46413,йY╣Dенн▒,22.35,0,,RPWNMLLKMHKFFGE48CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧е_йўдG╡є61~90╕╣,10.23,жэ,,,10401,дgжa1л╪кл1иожь0,дQдн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1040103,75.17,2,1,1,ж│,ж│,3480000,46295,,0.0,0,,RPXNMLLKMHKFFGE58CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧лCж~╕ЇдGмq181~210╕╣,10.11,жэ,,,10403,дgжa1л╪кл2иожь1,дQ╝h,23,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830827,140.54,3,2,2,ж│,ж│,5580000,39701,йY╣Dенн▒,0.0,0,,RPROMLKKMHKFFGE97CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╣L░ёи╜│╗╖sд╗╡є31~60╕╣,11.94,░╙,,,10402,дgжa1л╪кл1иожь0,е|╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030818,109.09,3,2,2,ж│,ж│,5000000,45834,,0.0,0,,RPPNMLQKMHKFFGE28CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧дK╝w╕Ї181~210╕╣,16.08,жэ,,,10403,дgжa1л╪кл1иожь1,дK╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0871210,127.61000000000001,3,2,2,ж│,ж│,4800000,37615,йY╣D╛ў▒ё,0.0,0,,RPXNMLOKMHKFFGE88CA
│╛кQ░╧,дgжa,и|дпмq31~60жa╕╣,816.23,жэ,,,10403,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,74077000,90755,,0.0,0,,RPPNMLQLLHKFFIE48CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дK╝wжш╕Ї1288л╤1~30╕╣,90.36,жэ,,,10402,дgжa3л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0990923,194.34,5,4,3,ж│,╡L,12200000,62777,,0.0,0,,RPTOMLOLLHKFFIE78CA
д║к∙░╧,дgжa,дьм]мq871~900жa╕╣,215.12,,дsйYжaлOи|░╧,╣Aкке╬жa,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,151388,704,,0.0,0,,RPUNMLKMLHKFFHE38CA
║Xдs░╧,й╨жa(дgжa+л╪кл),░к╢пел║Xдs░╧дхдд╕Ї31~60╕╣,102.5,жэ,,,10402,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,,┐√╡м▓V╛одg│y,0560115,190.84,4,1,2,ж│,╡L,7800000,40872,,0.0,0,,RPQNMLLJMHKFFHE87CA
║Xдs░╧,й╨жa(дgжa+л╪кл),░к╢пел║Xдs░╧дхдд╕Ї31~60╕╣,102.5,жэ,,,10402,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,,┐√╡м▓V╛одg│y,0560115,207.74,3,1,2,ж│,╡L,7800000,37547,,0.0,0,,RPRNMLLJMHKFFHE97CA
║Xдs░╧,й╨жa(дgжa+л╪кл),░к╢пел║Xдs░╧кс║XдG╕Ї399л╤31~60╕╣,112.53,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,10403,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0831216,164.61,4,1,3,ж│,╡L,2050000,12454,,0.0,0,,RPVNMLLJMHKFFHE38CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дK╝wжш╕Ї1621~1650╕╣,74.64,жэ,,,10402,дgжa1л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0930723,199.36,4,2,2,ж│,╡L,9700000,48656,,0.0,0,,RPPOMLMJMHKFFIE08CA
│╛кQ░╧,й╨жa(дgжa+л╪кл),░к╢пел│╛кQ░╧дп╖R╕Ї91~120╕╣,192.64,жэ,,,10403,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1021212,230.69,5,2,4,ж│,╡L,19680000,85309,,0.0,0,,RPPNMLMJMHKFFIE97CA
│╛кQ░╧,дgжa,кLд║мq751~780жa╕╣,77.0,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7012082,91066,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPSNMLMJMHKFFIE28CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧╖O┤fд@╡є121л╤1~30╕╣,199.1,жэ,,,10403,дgжa2л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020909,354.26,5,2,5,ж│,╡L,25800000,72828,,0.0,0,,RPVNMLQLLHKFFIE09CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дjмK╡є86л╤1~30╕╣,151.3,жэ,,,10402,дgжa1л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1011128,317.69,6,2,7,ж│,╡L,19000000,59807,,0.0,0,,RPOOMLQLLHKFFIE48CA
дjк└░╧,й╨жa(дgжa+л╪кл),░к╢пелдjк└░╧╗Aл╠╕Ї84л╤31~60╕╣,21.46,жэ,,,10403,дgжa1л╪кл1иожь0,дC╝h,19,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830128,134.26999999999998,4,2,2,ж│,ж│,3500000,26067,,0.0,0,┐╦д═╢б╢R╜ц▓╛┬р,RPSNMLRLLHKFFIE88CA
│╛кQ░╧,й╨жa(дgжa+л╪кл),░к╢пел│╛кQ░╧╛╟░є╕Ї121~150╕╣,86.82,░╙,,,10402,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0650501,152.8,4,2,3,ж│,╡L,8200000,53665,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPPNMLLMLHKFFIE08CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дjйў╡є91~120╕╣,13.16,жэ,,,10403,дgжa1л╪кл1иожь0,е|╝h,5,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0831027,37.77,1,1,1,ж│,ж│,1150000,30447,,0.0,0,,RPUPMLRJMHKFFIE56CA
дjк└░╧,дgжa,дди╜мq211~240жa╕╣,34.0,ифеL,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,900000,26471,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCж│зt┼Kе╓.л╬.д╜╢ще╬жa,RPTPMLSJMHKFFIE56CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дп╢п╕Ї91~120╕╣,22.45,жэ,,,10403,дgжa1л╪кл1иожь0,дQдG╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0930609,91.36999999999999,2,1,1,ж│,ж│,3530000,38634,,0.0,0,,RPPNMLPJMHKFFIE28CA
дпкZ░╧,дgжa,ж╦╢щмq421~450жa╕╣,1629.0,дu,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,22000000,13505,,0.0,0,┐╦д═╢бдзецйЎбC,RPPPMLRJMHKFFIE68CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дK╝wлn╕Ї398л╤1~30╕╣,15.92,жэ,,,10403,дgжa3л╪кл1иожь0,дQ╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850702,110.13999999999999,3,2,2,ж│,╡L,3000000,27238,,0.0,0,,RPTNMLKLMHKFFIE38CA
┤Єд║░╧,й╨жa(дgжa+л╪кл),░к╢пел┤Єд║░╧е┴е═╡є91~120╕╣,119.76,жэ,,,10403,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0940117,227.44,3,1,2,ж│,╡L,4000000,17587,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPXNMLRLLHKFFJE86CA
┤Єд║░╧,й╨жa(дgжa+л╪кл),░к╢пел┤Єд║░╧кFдш╕Ї105л╤4з╦1~30╕╣,4.71,жэ,,,10403,дgжa1л╪кл1иожь0,дQе|╝h,14,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0830718,31.0,1,1,1,ж│,╡L,560000,18065,,0.0,0,,RPRNMLLMLHKFFJE38CA
┤Єд║░╧,дgжa,о№оHмq2341~2370жa╕╣,1056.0,╣A,,,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,12300000,11648,,0.0,0,зtе╝лOжs╡n░Oл╪кл1┤╔,RPUNMLOLLHKFFJE88CA
к№╜м░╧,й╨жa(дgжa+л╪кл),░к╢пелк№╜м░╧дде┐╕Ї331~360╕╣,13.74,жэ,,,10403,дgжa1л╪кл1иожь0,дн╝h,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820611,105.6,3,2,2,ж│,╡L,2150000,20360,,0.0,0,,RPPNMLTKMHKFFJE88CA
┤Єд║░╧,й╨жa(дgжa+л╪кл),░к╢пел┤Єд║░╧┤Єд║░╧кFдш╕Ї105л╤2з╦1~30╕╣,3.63,жэ,,,10403,дgжa1л╪кл1иожь0,дE╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830630,27.560000000000002,1,0,1,ж│,ж│,380000,13788,,0.0,0,,RPSOMLTJMHKFFJE56CA
е╨╝d░╧,дgжa,лnжwж╤мq91~120жa╕╣,1015.32,,дsйYжaлOи|░╧,╣Aкке╬жa,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,260000,256,,0.0,0,,RPQOMLQKMHKFFJE78CA
нX█_░╧,й╨жa(дgжa+л╪кл),░к╢пелнX█_░╧е·┤_╡є61~90╕╣,79.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0810827,227.23,3,1,3,ж│,╡L,3000000,13202,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPUNMLMLMHKFFJE78CA
к№╜м░╧,дgжa,лC╜ммq91~120жa╕╣,157.84,жэ,,,10402,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2800000,17739,,0.0,0,,RPQNMLLJNHKFFJE18CA
┤Єд║░╧,дgжa,й·йvмq451~480жa╕╣,359.64,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10889000,30277,,0.0,0,,RPPNMLMJNHKFFJE18CA
м№┐@░╧,дgжa,└sкFмq271~300жa╕╣,716.99,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,501893,700,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPXNMLSJMHKFFKE96CA
кL╢щ░╧,дgжa,кL╢щмq1531~1560жa╕╣,136.8,ифеL,,,10403,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2122838,15518,,0.0,0,,RPRNMLQLLHKFFLE98CA
кL╢щ░╧,дgжa,кL╢щмq1531~1560жa╕╣,34.2,ифеL,,,10403,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,530710,15518,,0.0,0,,RPSNMLQLLHKFFLE09CA
дj╝d░╧,дgжa,дsдl│╗мq2971~3000жa╕╣,1219.0,╣A,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,15000000,12305,,0.0,0,,RPWNMLPLLHKFFLE76CA
дj╝d░╧,дgжa,икоrмq╝щж{╝dдpмq6451~6480жa╕╣,1200.0,╣A,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9000000,7500,,0.0,0,,RPQNMLSLLHKFFLE09CA
кL╢щ░╧,й╨жa(дgжa+л╪кл),░к╢пелкL╢щ░╧кLд║╕Ї70л╤31~60╕╣,112.07,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030816,207.2,4,1,3,ж│,╡L,8500000,41023,,0.0,0,е╗┤╔┴`╗∙зt╕╦цC,RPUNMLSJMHKFFLE76CA
нd╢о░╧,дgжa,нd╢о╝dмq661~690жa╕╣,19.14,░╙,,,10304,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2355828,123084,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPOOMLKMLHKFFBE37DA
кL╢щ░╧,й╨жa(дgжa+л╪кл),░к╢пелкL╢щ░╧е╨нэ╕Ї1~30╕╣,89.31,жэ,,,10403,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030925,226.05,5,3,4,ж│,╡L,14200000,62818,,0.0,0,,RPROMLMLMHKFFLE78CA
кL╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелкL╢щ░╧е╨нэ╕Ї26л╤1~30╕╣,121.31,жэ,,,10403,дgжa3л╪кл1иожь1,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030925,190.76,5,2,3,ж│,╡L,10180000,53365,д@╝╙енн▒,0.0,0,,RPPNMLOKMHKFFLE58CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧дW╝d╕Ї121~150╕╣,970.0,╣A,,,10402,дgжa1л╪кл1иожь0,д@╝h,1,╣Aк┘,╣A╖~е╬,┐√│y,0801214,180.0,4,2,2,ж│,╡L,13000000,,,0.0,0,,RPRNMLPKMHKFFLE88CA
╗ёдs░╧,дgжa,╗ёлCмq61~90жa╕╣,128.23,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,13668890,106597,,0.0,0,,RPQNMLQLLHKFFGE48DA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧лnе┐д@╕Ї61~90╕╣,27.44,жэ,,,10403,дgжa1л╪кл1иожь1,д@╝hбAдG╝hбAдT╝hбA├M╝╙,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830304,174.68,3,1,2,ж│,ж│,10000000,57248,д@╝╙енн▒,0.0,0,,RPUOMLRKMHKFFGE09DA
йгдs░╧,й╨жa(дgжa+л╪кл),░к╢пелйгдs░╧д[йM╕Ї31~60╕╣,66.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0861110,202.64,5,1,3,ж│,╡L,7200000,35531,,0.0,0,,RPQNMLQLLHKFFFE38DA
╣кдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╣кдs░╧дEжpе|╕Ї1990л╤1з╦1~30╕╣,15.55,жэ,,,10401,дgжa1л╪кл1иожь0,дQд@╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710317,74.32,2,2,1,ж│,╡L,3200000,43057,,0.0,0,,RPOOMLOLMHKFFAE67DA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧л╪░ъдT╕Ї277л╤1~30╕╣,24.3,░╙,,,10402,дgжa1л╪кл1иожь0,дT╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),,┐√╡м▓V╛одg│y,0750508,79.4,3,2,2,ж│,╡L,1800000,22670,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPNMLKLMHKFFDE57DA
дj╛Ё░╧,дgжa,йhдsмq751~780жa╕╣,2080.9,,д@пы╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2000000,961,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTPMLOLMHKFFGE88DA
└▒к√░╧,дgжa,е|з°мq91~120жa╕╣,29.34,ифеL,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,498837,17002,,0.0,0,,RPVNMLRKMHKFFFE98DA
└▒к√░╧,дgжa,е|з°мq121~150жa╕╣,86.8,ифеL,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1475600,17000,,0.0,0,,RPWNMLRKMHKFFFE09DA
и║║┐оL░╧,дgжa,╣FеdзVе╦мq211~240жa╕╣,7766.0,,дsйYжaлOи|░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,500000,64,,0.0,0,,RPPNMLQLLHKFFHE48DA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧дпй╛╕Ї15л╤1~30╕╣,85.83,жэ,,,10402,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010308,216.42,6,2,5,ж│,╡L,9000000,41586,,0.0,0,,RPRNMLMLMHKFFLE68CA
кL╢щ░╧,дgжa,┤фдlоHмq1231~1260жa╕╣,1176.0,жэ,,,10402,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,17000000,14456,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPXNMLOKMHKFFLE76CA
лeкў░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пеллeкў░╧дддs╛ю╕Ї121~150╕╣,17.84,░╙,,,10403,дgжa1л╪кл1иожь1,дC╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0980217,216.16,4,2,2,ж│,╡L,10000000,46262,йY╣Dенн▒,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPSOMLQLLHKFFAE18DA
╞Q╤L░╧,й╨жa(дgжa+л╪кл),░к╢пел╞Q╤L░╧╖s╝╓╡є61~90╕╣,1.79,жэ,,,10403,дgжa1л╪кл1иожь0,дн╝h,10,оMй╨(1й╨1╞U1╜├),,┐√╡м▓V╛одg│y,0690806,22.5,1,1,1,ж│,╡L,450000,20000,,0.0,0,,RPQNMLRLLHKFFAE97DA
╞Q╤L░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╞Q╤L░╧дC╜хдT╕Ї241~270╕╣,12.01,░╙,,,10403,дgжa1л╪кл1иожь1,дQдG╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0871116,136.07999999999998,3,2,2,ж│,ж│,6300000,46296,йY╣D╛ў▒ё,9.89,0,,RPPNMLSLLHKFFAE97DA
╣кдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╣кдs░╧╕╬╕█╕Ї1531~1560╕╣,23.95,жэ,,,10403,дgжa1л╪кл1иожь0,дT╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),,┐√╡м▓V╛одg│y,0740916,102.59,4,2,2,ж│,╡L,5000000,48738,,0.0,0,,RPQNMLMJMHKFFAE37DA
╣кдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╣кдs░╧м№│NкFе|╕Ї271~300╕╣,8.47,░╙,,,10403,дgжa1л╪кл1иожь0,дQд@╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950825,85.83,2,2,1,ж│,ж│,5500000,64080,,0.0,0,,RPRNMLMJMHKFFAE47DA
лe┬э░╧,й╨жa(дgжa+л╪кл),░к╢пеллe┬э░╧дд╡╪дн╕Ї947л╤1~30╕╣,28.51,жэ,,,10403,дgжa1л╪кл1иожь0,дE╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830809,128.81,3,2,2,ж│,ж│,1784684,13855,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPSNMLQLLHKFFCE28DA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧жw╣ч╡є301~330╕╣,15.2,░╙,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,,┐√╡м▓V╛одg│y,0650802,42.39,3,2,4,ж│,╡L,1000000,23590,,0.0,0,дG┐╦╡е╢б╢R╜ц┼vзQдH4дH,RPSNMLSLLHKFFDE58DA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧дхд╞жш╕Ї61~90╕╣,17.59,жэ,,,10403,дgжa1л╪кл1иожь1,дн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010530,135.81,3,2,2,ж│,ж│,7300000,53752,йY╣Dенн▒,0.0,0,,RPOOMLLMLHKFFGE08EA
кL╢щ░╧,й╨жa(дgжa+л╪кл),░к╢пелкL╢щ░╧кLд║╕Ї1~30╕╣,135.83,жэ,,,10402,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030816,245.5,4,1,3,ж│,╡L,8700000,35438,,0.0,0,,RPVNMLNJMHKFFLE98CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧е╨│це|╡є1~30╕╣,834.0,дu,,,10403,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбAл╬│╗мЁеXкл,2,╝t┐ь,дu╖~е╬,иги╧е╬░ї╖╙,0740701,442.74,0,0,0,╡L,╡L,28507000,64388,,0.0,0,,RPRNMLKKMHKFFLE38CA
дj╝d░╧,дgжa,┐jдlЫўмq241~270жa╕╣,508.0,╣A,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5150000,10138,,0.0,0,,RPXNMLPLLHKFFLE86CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧╗ёкLд@╕Ї82л╤301~330╕╣,102.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030930,184.31,5,2,3,ж│,╡L,8800000,47746,,0.0,0,,RPTNMLRLLHKFFLE66CA
дj╝d░╧,дgжa,п╬д╜╢щмq3331~3360жa╕╣,1980.0,╣A,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,29947500,15125,,0.0,0,,RPXOMLLJMHKFFLE09CA
дj╝d░╧,дgжa,п╬д╜╢щмq3331~3360жa╕╣,1980.0,╣A,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,29947500,15125,,0.0,0,,RPOPMLLJMHKFFLE28CA
дj╝d░╧,дgжa,┐jдlЫўмq2071~2100жa╕╣,1046.0,╣A,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10250000,9799,,0.0,0,,RPUNMLQLLHKFFLE66CA
д╗└t░╧,дgжa,дд╔▄мq661~690жa╕╣,4163.55,,д@пы╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4580000,1100,,0.0,0,,RPQNMLRLLHKFFKE88CA
