╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
дj╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╢щ░╧╗тпше_╕Їе|мq301~330╕╣,42.38,жэ,,,10312,дgжa1л╪кл1иожь1,д╗╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1031027,204.82,4,2,2,ж│,ж│,20000000,107700,йY╣Dенн▒,31.19,1300000,,RPVNMLQLLHKFFEH98CA
дj╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╢щ░╧╗тпше_╕Їе|мq301~330╕╣,50.86,жэ,,,10312,дgжa1л╪кл1иожь2,е|╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1031027,272.78,4,2,2,ж│,ж│,23500000,99335,йY╣Dенн▒,62.38,2600000,,RPWNMLQLLHKFFEH09CA
─кж╦░╧,дgжa,к°жwмq661~690жa╕╣,15.22,ифеL,,,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300000,19711,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPWOMLKLMHKFFEH68CA
─кж╦░╧,дgжa,дj╖sмq241~270жa╕╣,263.28,жэ,,,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,31856000,120997,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWNMLLLMHKFFEH68CA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧дп╝w╕Ї61~90╕╣,41.71,жэ,,,10403,дgжa1л╪кл1иожь2,д╗╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1021014,278.05,4,1,2,ж│,ж│,12400000,44596,йY╣Dенн▒,94.16,0,,RPXNMLKLMHKFFFH78CA
ен┬э░╧,дgжa,┬эжwмq901~930жa╕╣,36.36,,пSйw╣A╖~░╧,╣Aкке╬жa,10401,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,104502,2874,,0.0,0,,RPUOMLOLLHKFFGH98CA
ен┬э░╧,дgжa,┬эжwмq601~630жa╕╣,8.1,,пSйw╣A╖~░╧,╣Aкке╬жa,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,23269,2873,,0.0,0,,RPVOMLOLLHKFFGH09CA
ен┬э░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелен┬э░╧╖s┐│╕Ї158л╤1~30╕╣,26.81,жэ,,,10403,дgжa1л╪кл1иожь1,дT╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830831,138.14,3,2,2,ж│,ж│,4480000,32431,д╔н░енн▒,0.0,0,,RPWOMLOLLHKFFGH56CA
ен┬э░╧,дgжa,┬эжwмq811~840жa╕╣,65.06,,пSйw╣A╖~░╧,╣Aкке╬жa,10401,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,186964,2874,,0.0,0,,RPXOMLOLLHKFFGH66CA
ен┬э░╧,дgжa,┬эжwмq631~660жa╕╣,21.62,,пSйw╣A╖~░╧,╣Aкке╬жa,10401,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,62119,2873,,0.0,0,,RPOPMLOLLHKFFGH48CA
ен┬э░╧,дgжa,┬эжwмq811~840жa╕╣,6.27,,пSйw╣A╖~░╧,ец│qе╬жa,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,18012,2873,,0.0,0,,RPPPMLOLLHKFFGH58CA
ен┬э░╧,дgжa,┬эжwмq811~840жa╕╣,6.43,,пSйw╣A╖~░╧,ец│qе╬жa,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,18471,2873,,0.0,0,,RPQPMLOLLHKFFGH68CA
ен┬э░╧,дgжa,┬эжwмq811~840жa╕╣,66.01,,пSйw╣A╖~░╧,ец│qе╬жa,10401,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,189697,2874,,0.0,0,,RPRPMLOLLHKFFGH78CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧ддеб╡є11л╤1~30╕╣,39.3,жэ,,,10403,дgжa1л╪кл1иожь0,е|╝h,4,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0671127,80.28,4,3,3,ж│,╡L,4300000,53563,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTOMLQLLHKFFAH58DA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧┬∙╕Ї151~180╕╣,14.26,жэ,,,10402,дgжa1л╪кл1иожь0,дC╝h,9,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0910612,83.69,2,2,1,ж│,ж│,5420000,64763,,0.0,0,,RPSNMLRLLHKFFAH48DA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дддs╕Ї511~540╕╣,9.19,жэ,,,10402,дgжa1л╪кл1иожь1,дC╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0941031,112.62,2,2,1,ж│,ж│,6350000,56384,йY╣Dенн▒,0.0,0,,RPWPMLKMLHKFFAH48DA
ен┬э░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелен┬э░╧░к┬∙╕Ї61~90╕╣,33.14,жэ,,,10312,дgжa1л╪кл1иожь2,дC╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030819,249.92,4,2,3,ж│,ж│,13750000,58406,йY╣Dенн▒,62.44,2800000,,RPPNMLPKMHKFFGH48CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧╖s┤I╡є61~90╕╣,5.77,жэ,,,10403,дgжa1л╪кл1иожь0,дC╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890714,54.769999999999996,3,2,2,ж│,ж│,433048,7907,,0.0,0,дG╡е┐╦╢R╜ц,RPUNMLMLMHKFFGH78CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧║aжwд@╡є211~240╕╣,25.35,жэ,,,10402,дgжa1л╪кл1иожь1,д╗╝h,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0871030,162.98,3,2,2,ж│,ж│,6630000,40680,йY╣Dенн▒,0.0,0,,RPRQMLPLLHKFFBH58DA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧лс╝dдG╕Ї247л╤1~30╕╣,8.25,░╙,,,10402,дgжa1л╪кл1иожь1,дK╝h,9,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890830,101.78999999999999,3,2,2,ж│,ж│,3600000,35367,йY╣Dенн▒,0.0,0,,RPOOMLQLLHKFFBH18DA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╕╬жи╕Ї158л╤2з╦31~60╕╣,56.25,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,10402,дgжa1л╪кл1иожь0,дT╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710918,91.15,3,1,1,ж│,╡L,1860000,20406,,0.0,0,,RPOOMLOLLHKFFDH18DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧д╕д╞╕ЇдGмq91~120╕╣,12.45,жэ,,,10401,дgжa1л╪кл1иожь0,дT╝h,6,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,1030125,50.87,1,1,1,ж│,ж│,5380000,105760,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPUPMLOLMHKFFBH78DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧к°мK╕Ї261л╤1~30╕╣,9.22,жэ,,,10403,дgжa1л╪кл1иожь0,дC╝h,10,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890704,70.35,2,1,1,ж│,ж│,3550000,50462,,0.0,0,,RPXOMLQLLHKFFBH09DA
оч╢щ░╧,дgжa,оч╢щмqддлnдpмq1~30жa╕╣,29.05,░╙,,,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3439000,118382,,0.0,0,,RPRNMLOLMHKFFAH28EA
╞[н╡░╧,й╨жa(дgжa+л╪кл),оч╢щел╞[н╡░╧дj┤Є╕ЇдGмq687л╤1~30╕╣,75.69,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0881001,218.75,4,1,3,ж│,╡L,3700000,16914,,0.0,0,,RPVPMLOLLHKFFBH88EA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧е├жw╕Ї241~270╕╣,70.0,жэ,,,10401,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0671215,193.56,0,0,0,╡L,╡L,25000000,129159,,0.0,0,,RPPOMLPLLHKFFAH18EA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧║╓╣┤╡є58л╤31~60╕╣,52.25,жэ,,,10402,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0690729,80.97,4,3,3,ж│,╡L,4350000,53724,,0.0,0,,RPUOMLLMLHKFFFH78DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧зQе┴╕Ї31~60╕╣,8.46,жэ,,,10403,дgжa1л╪кл1иожь0,дн╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830510,36.82,1,1,1,ж│,╡L,2000000,54318,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPOPMLQLLHKFFBH38EA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╕╬жилn╕Ї278л╤1~30╕╣,193.76,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,10403,дgжa3л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0860318,264.65,5,2,2,ж│,╡L,9100000,34385,,0.0,0,,RPQNMLMJMHKFFDH08EA
╖и▒Ў░╧,дgжa,е┴┬╫мq1231~1260жa╕╣,339.38,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1052078,3100,,0.0,0,и╠╣Aжa╣Aе╬и·▒oп└жa▓╛┬р,RPUNMLLLMHKFFDH58EA
─кж╦░╧,й╨жa(дgжa+л╪кл),оч╢щел─кж╦░╧кўо№╡є8л╤1~30╕╣,90.0,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0710630,113.2,4,2,1,ж│,╡L,900700,7957,,0.0,0,,RPVNMLQKMHKFFEH56EA
ен┬э░╧,дgжa,л╪жwмq91~120жa╕╣,194.97,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1091832,5600,,0.0,0,┐╦д═╢бпSоэ├ЎлYдзецйЎбC,RPRNMLRLLHKFFGH09EA
ен┬э░╧,дgжa,д╗йMмq481~510жa╕╣,43.4,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1313000,30253,,0.0,0,,RPPOMLTJMHKFFGH09EA
└s╝ц░╧,дgжa,дWкLмq781~810жa╕╣,6.52,ифеL,,,10401,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,136164,20884,,0.0,0,,RPXOMLTJMHKFFCH86EA
└s╝ц░╧,дgжa,нт╢│мq931~960жa╕╣,27.86,ифеL,,,10401,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300522,10787,,0.0,0,,RPOPMLTJMHKFFCH68EA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└sйг╕ЇдGмq73л╤1~30╕╣,16.71,жэ,,,10403,дgжa1л╪кл2иожь0,дG╝h,7,оMй╨(1й╨1╞U1╜├),жэоaе╬,игифеL╡n░Oи╞╢╡,0961212,61.92,1,1,1,ж│,ж│,4400000,71059,,0.0,0,,RPQOMLQLLHKFFBH48EA
дj╖╦░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╖╦░╧д╢╣╪╕Ї891л╤1~30╕╣,65.41,жэ,,,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0690516,87.22,2,1,1,ж│,╡L,3700000,42421,,0.0,0,,RPPQMLQLLHKFFCH68EA
дд├c░╧,дgжa,дTоyл╬мqдTоyл╬дpмq541~570жa╕╣,24.06,жэ,,,10310,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,800000,33250,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPXQMLLMLHKFFBH98EA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧╖s┤IдG╡є1~30╕╣,13.81,жэ,,,10402,дgжa1л╪кл1иожь0,дQдK╝h,18,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860501,112.74000000000001,3,1,2,ж│,ж│,5000000,44350,,0.0,0,,RPUOMLQLLHKFFGH66DA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧┬∙└s╡є8л╤16дз1з╦1~30╕╣,113.4,жэ,,,10402,дgжa2л╪кл1иожь1,е■,4,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0800706,242.32,4,3,3,ж│,ж│,12000000,49521,йY╣Dенн▒,0.0,0,,RPRNMLRJMHKFFAH38EA
└s╝ц░╧,дgжa,ж╦║█дlмq151~180жa╕╣,65.0,,дsйYжaлOи|░╧,пSйwе╪к║и╞╖~е╬жa,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,321900,4952,,0.0,0,,RPVNMLRKMHKFFCH98DA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧└sоc╡є36л╤9з╦1~30╕╣,55.57,жэ,,,10401,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0690106,83.66,3,2,2,ж│,╡L,2400000,28688,,0.0,0,,RPRNMLQLLHKFFFH78DA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧└sоc╡є36л╤9з╦1~30╕╣,56.0,жэ,,,10401,дgжa2л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0690106,83.66,3,2,2,ж│,╡L,2400000,28688,,0.0,0,,RPQNMLRLLHKFFFH78DA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧е├║╓╡є82л╤4з╦1~30╕╣,58.06,жэ,,,10402,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0760526,63.86,1,2,2,ж│,╡L,3850000,60288,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTNMLKMLHKFFFH48DA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧е┐║╓дG╡є1~30╕╣,15.75,░╙,,,10402,дgжa1л╪кл1иожь1,дT╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0981228,154.28,3,2,2,ж│,ж│,7500000,48613,йY╣Dенн▒,0.0,0,,RPVNMLKMLHKFFFH68DA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧е├┬╫╕Ї590л╤12з╦1~30╕╣,37.68,жэ,,,10403,дgжa3л╪кл1иожь0,д@╝h,4,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700831,94.13,3,2,2,ж│,╡L,3300000,35058,,0.0,0,,RPPOMLPLLHKFFFH58DA
дj╢щ░╧,дgжa,ж╦│Ємqй▐дlкLдpмq1~30жa╕╣,439.91,╣A,,,10312,дgжa12л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6158745,14000,,0.0,0,,RPUNMLMJMHKFFEH48DA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧кў╛Wдн╡є31~60╕╣,19.49,жэ,,,10402,дgжa1л╪кл1иожь1,дQдн╝h,16,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831008,153.7,3,2,2,ж│,ж│,5500000,35784,йY╣Dенн▒,0.0,0,,RPUOMLQLLHKFFBH78DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дj╡╪╕Ї177л╤1~30╕╣,55.0,жэ,,,10401,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0621002,74.03,3,3,3,ж│,╡L,5800000,78347,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPVOMLQLLHKFFBH88DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧о╢┐│╡є121~150╕╣,7.3,жэ,,,10402,дgжa1л╪кл1иожь0,е|╝h,7,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0780520,41.95,1,1,1,ж│,ж│,1450000,34565,,0.0,0,,RPWOMLQLLHKFFBH98DA
└s╝ц░╧,дgжa,дzл░мq361~390жa╕╣,64.27,,пSйw╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,278000,4326,,0.0,0,,RPPNMLKMLHKFFCH77DA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧╖sоHд╗╡є1~30╕╣,199.32,░╙,,,10312,дgжa1л╪кл1иожь0,д@╝h,1,й▒н▒(й▒╛Q),░╙╖~е╬,игифеL╡n░Oи╞╢╡,0930709,73.09,0,0,1,╡L,╡L,16000000,218908,,0.0,0,,RPUPMLKKMHKFFAH18DA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧д╙енжш╕Ї207л╤31~60╕╣,63.53,,╢mз°░╧,дA║╪л╪┐vе╬жa,10402,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0830426,185.67,4,2,3,ж│,╡L,4200000,22621,,0.0,0,,RPOOMLQKMHKFFGH58CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj┐│жш╕ЇдGмq139л╤121~150╕╣,21.16,жэ,,,10402,дgжa1л╪кл1иожь1,дE╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970424,153.95999999999998,2,2,2,ж│,ж│,9200000,59756,йY╣Dенн▒,0.0,0,,RPRQMLRLLHKFFAH68DA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj│sдG╡є151~180╕╣,16.36,жэ,,,10402,дgжa1л╪кл1иожь1,дQд@╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0990628,154.86,3,2,2,ж│,ж│,9100000,58763,йY╣Dенн▒,0.0,0,,RPSQMLRLLHKFFAH78DA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧ддоHдG╡є61~90╕╣,13.54,жэ,,,10402,дgжa1л╪кл1иожь1,дQд@╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0921121,158.35,4,2,2,ж│,ж│,12050000,76097,йY╣Dенн▒,0.0,0,,RPTQMLRLLHKFFAH88DA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧╜моH╡є91~120╕╣,13.52,жэ,,,10401,дgжa1л╪кл1иожь0,е|╝h,6,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841121,63.32,2,2,1,ж│,╡L,3750000,59223,,0.0,0,,RPXQMLLJMHKFFAH58DA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧╕g░ъ╕Ї251л╤61~90╕╣,38.91,жэ,,,10401,дgжa1л╪кл1иожь2,дGдQ╝h,23,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1010115,276.64,5,2,2,ж│,ж│,26500000,95792,йY╣Dенн▒,0.0,0,,RPOPMLQLLHKFFAH18DA
└tдs░╧,дgжa,ж█▒jмq811~840жa╕╣,46.62,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1762500,37806,,0.0,0,,RPVNMLQLLHKFFAH68DA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧╖sе═╕Ї16л╤1~30╕╣,30.25,░╙,,,10403,дgжa1л╪кл1иожь0,дG╝h,4,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0770517,81.71,3,1,1,ж│,╡L,3000000,36715,,0.0,0,,RPSNMLPLLHKFFAH28DA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧дд┬╫╕Їлn╢╒дGмq487л╤18з╦1~30╕╣,82.53,жэ,,,10402,дgжa2л╪кл1иожь0,е■,2,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0810515,155.70000000000002,4,2,2,ж│,╡L,8500000,54592,,0.0,0,,RPPNMLRLLHKFFGH68CA
ен┬э░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелен┬э░╧▒R╕qдн╡є2л╤1~30╕╣,28.33,жэ,,,10403,дgжa1л╪кл2иожь1,дK╝h,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870713,166.52,4,2,2,ж│,ж│,7300000,43839,йY╣Dенн▒,0.0,0,,RPSNMLRLLHKFFGH98CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧кў│о╕ЇдGмq1л╤1~30╕╣,51.41,жэ,,,10402,дgжa2л╪кл1иожь0,е|╝h,4,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0711207,119.73,3,2,2,ж│,╡L,2880000,24054,,0.0,0,,RPTNMLRLLHKFFGH09CA
ен┬э░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелен┬э░╧й╡ен╕ЇдGмq1~30╕╣,12.77,жэ,,,10402,дgжa1л╪кл1иожь0,д╗╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1001215,170.22,3,2,2,ж│,ж│,9600000,56398,йY╣Dенн▒,0.0,0,,RPSOMLQLLHKFFGH98CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧д╙енжш╕Ї65л╤1~30╕╣,71.82,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10401,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0920529,172.42,4,2,3,ж│,╡L,6800000,39439,,0.0,0,,RPOOMLKMLHKFFGH08CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧кў│о╕ЇдTмq197л╤1з╦1~30╕╣,94.45,,пSйw╣A╖~░╧,дB║╪л╪┐vе╬жa,10403,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,жэдuе╬,┐√╡м▓V╛одg│y,0820203,228.96,4,2,3,ж│,ж│,9170000,40051,,0.0,0,,RPRNMLTJMHKFFGH98CA
ен┬э░╧,дgжa,д╗йMмq481~510жa╕╣,67.84,╣A,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,447744,6600,,0.0,0,,RPUOMLLMLHKFFGH78CA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧оч┼a╕Їлn╣┤л╤17з╦1~30╕╣,15.31,,╢mз°░╧,дA║╪л╪┐vе╬жa,10402,дgжa1л╪кл1иожь0,дC╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820902,82.08000000000001,3,1,2,ж│,╡L,3600000,43860,,0.0,0,,RPUNMLNKMHKFFFH68CA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧й╛лi╡є331~360╕╣,64.46,жэ,,,10401,дgжa3л╪кл1иожь1,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0870622,243.5,4,2,3,ж│,╡L,16000000,65708,йY╣Dенн▒,0.0,0,,RPPOMLSJMHKFFFH68CA
